pc1, pc2 ,class
1.082937,1.286486,2
0.450623,-0.658511,3
1.008343,-0.947974,2
0.280323,-0.599575,3
-0.765498,-5.406903,9
1.72352,-1.866689,6
1.150974,-0.257312,0
1.954775,-0.040905,6
-2.179628,-1.091805,7
-2.041564,-3.713585,7
0.662551,-0.293763,3
3.226768,-0.215828,0
-2.317772,0.032488,1
1.49206,-1.031685,2
1.133378,-0.001074,2
1.893849,-0.463864,6
-1.185144,0.297826,4
0.415107,-0.458339,3
0.318859,-1.513814,2
-0.224382,-3.772224,9
-1.257342,-1.439446,9
0.127453,-0.571766,3
0.4501,-0.228018,8
0.394471,-0.595416,2
0.520506,-0.357033,5
0.292246,-0.886162,8
0.938046,0.259933,5
-4.541777,-1.133553,1
1.245575,-0.496527,2
-1.511062,-3.301255,7
-2.972623,3.659255,1
4.375887,-0.283352,0
0.662053,-1.158267,2
0.264711,-0.130019,3
1.042466,-1.016603,2
1.393586,-0.962759,2
4.418114,-0.884477,0
-0.7774,-2.516506,9
0.064037,-1.013901,3
-0.957131,-1.346115,4
1.847939,-0.102714,0
4.877446,-0.6346,0
0.161729,0.358485,8
0.581419,0.095955,3
0.180483,0.024306,3
-2.171679,-1.821181,7
-0.392245,-0.182926,8
-1.317269,-4.969441,7
4.847294,0.238835,0
-1.010287,-4.87164,7
0.049887,-0.252291,5
-1.238609,-5.031799,7
1.143915,-0.700884,2
-4.305593,-0.251115,1
0.896233,-1.421883,2
-2.264123,0.273359,1
0.311379,0.131316,3
1.203028,-0.653845,2
-1.128926,-0.408157,4
1.765947,0.051174,6
1.08041,-0.311694,2
-0.947657,-2.489498,4
0.177069,-2.400614,4
1.181469,-0.817795,2
-0.879001,-2.613101,4
0.224357,-0.65663,3
0.480108,0.392687,5
1.958642,-2.877953,6
-0.690708,0.668566,5
1.0482,-3.805137,6
-0.917279,-0.166143,4
0.313413,-1.579235,5
-3.632725,-0.848674,1
-1.977015,-2.923733,7
-1.420793,-1.975966,4
0.431638,-0.478288,5
0.322553,-0.292902,3
1.080715,-0.059356,2
0.060494,2.26985,6
-0.069557,-0.456496,8
-0.742014,2.608137,2
-4.361566,1.517324,1
-1.507339,1.499216,7
2.180812,-1.341181,6
-2.976175,0.771688,1
-4.328078,-0.870208,1
2.823399,1.502641,0
5.3672,-0.745666,0
1.513047,-1.096177,2
-0.700903,-3.132871,4
0.92487,-0.972765,2
0.380303,-0.949809,3
-4.528399,1.167843,1
-4.456898,-1.386761,1
-0.439757,-1.364781,7
1.654963,-1.246048,6
1.389766,-4.244631,4
-4.23377,-1.313139,1
0.350262,0.10044,3
-0.959862,-2.899382,9
-0.072966,-0.735376,2
2.730091,0.069822,0
-1.017739,-0.450899,7
-2.249535,2.21041,1
-1.992271,-1.143603,7
1.295342,-1.056664,2
0.409859,-0.033363,5
0.273108,-0.638332,3
-0.020882,-0.144336,8
1.081433,-4.363687,4
-1.176964,-0.235867,9
0.239494,-1.138175,5
-0.275302,0.501423,8
1.984906,-0.865488,6
0.289798,0.505064,3
-2.143193,-2.461535,7
1.517672,-0.911982,2
-0.14961,-0.09273,8
1.606302,-0.822225,6
4.239768,2.213533,0
-1.573605,0.283065,7
-2.521441,2.848164,1
-3.767195,-1.549114,1
1.53044,-0.899993,2
0.89012,-1.095255,2
0.344194,-1.271664,3
4.036884,1.216092,0
-0.732632,-0.621557,4
-0.706715,-3.302561,9
0.325798,2.082648,5
-1.35355,-0.050085,9
1.644239,0.900893,6
-4.364138,-0.199969,1
-1.773184,-0.052507,7
1.83533,-0.519211,6
-0.158157,-0.00962,8
3.95851,-0.689853,0
-1.429113,-0.002978,9
0.990989,1.278992,0
2.733515,1.61021,0
1.923854,-0.214859,6
-1.717068,3.257864,1
0.439622,-4.946582,4
1.712865,-0.968599,2
-0.126218,0.26089,8
0.460926,-0.169085,3
-2.378326,0.107068,1
-1.045883,0.512921,4
-0.389701,1.252999,8
0.399974,-0.076066,5
1.01721,-1.126818,2
2.119296,-0.428884,6
-0.148081,-0.230137,8
-1.931068,-0.325886,7
1.066016,-0.337207,2
-0.1911,0.436345,8
1.067219,-0.051884,2
-2.377847,2.987228,1
-1.316245,-1.275175,9
3.461864,1.830171,0
0.919374,0.363246,0
-0.813667,-0.627633,4
4.210088,-0.884681,0
0.431972,1.110546,5
0.273228,-0.122769,5
1.972476,0.191938,6
-1.816862,0.989112,7
1.840548,0.342965,6
0.789001,0.047488,2
0.336558,-0.254078,3
-0.335805,0.913162,8
-1.09055,0.06864,4
0.117627,-0.539954,3
-0.952444,-0.347796,4
0.943464,-0.724213,6
-2.84676,2.767511,1
-2.960537,-0.559586,1
3.498756,-0.461029,0
-0.997251,-2.320101,9
1.534076,0.78854,6
-4.229155,0.685695,1
-0.695282,-0.497516,4
-0.608921,-0.16866,8
-1.281617,0.007514,9
0.396369,0.705395,2
-1.745342,1.221461,7
6.031866,1.479917,0
1.635644,-0.673321,2
-0.360749,-1.482151,3
0.289579,-0.985209,3
-0.683066,-2.379405,4
0.245169,-0.399792,3
1.176228,-0.196182,2
-1.340085,0.690706,9
0.43643,-1.060746,8
1.428889,-0.678141,2
0.865894,-0.155577,1
2.818559,-1.460049,0
1.849963,1.00037,0
-1.282561,1.238418,9
0.030362,-4.373911,9
0.349676,0.104006,3
-1.858382,-0.430641,7
0.241061,0.30213,3
0.36747,-0.524099,3
-1.435137,0.636723,9
-3.190403,2.229073,1
-1.768289,4.430178,1
0.405759,-0.177677,3
0.381206,0.739769,5
-0.333056,-0.767678,3
1.400876,-0.493225,2
-1.15021,-0.774099,9
0.351598,-0.688245,3
-1.951777,0.043906,7
-3.5823,2.711901,1
-0.782253,-1.567149,7
1.030269,1.600616,6
-1.578642,-4.207221,7
-1.498211,1.574086,7
-0.988203,-2.461694,9
0.424308,0.292126,3
0.313162,0.053236,2
-1.479279,1.962358,7
-0.131604,1.414182,8
-1.193123,2.73183,4
2.38206,0.976133,0
0.805827,0.199037,2
1.211509,-1.045138,2
-1.94595,1.818501,4
-1.55947,1.539723,7
-0.162243,1.533608,8
2.582636,0.677469,0
-1.673212,0.731291,7
2.760479,1.372057,0
1.120678,1.689491,6
-1.379427,0.8075,9
0.426207,-0.1799,3
0.348246,-3.008671,2
1.376684,1.211353,6
2.966353,-0.318754,0
0.360431,0.399397,5
-1.718821,0.363515,7
-0.380481,2.179806,5
-1.91612,3.803705,1
5.083758,0.20044,0
-0.193379,-0.051404,8
-2.610453,2.72892,1
2.111396,-0.411621,6
-1.87096,0.292245,7
1.253849,-0.542431,2
-1.313813,0.105296,9
-1.441407,1.446115,7
-1.289614,2.20708,9
-0.13464,3.073394,5
-1.085732,1.560722,8
-1.295943,0.48415,9
1.194603,1.913939,6
0.358353,1.631667,5
1.156685,-2.885733,2
1.261185,1.952791,6
1.472353,-1.376208,2
0.189588,0.683582,8
-1.788773,4.276916,1
-1.415076,0.927323,7
0.192727,2.141186,5
0.277726,-0.445883,5
-1.649113,1.185021,7
0.447139,0.216836,3
-0.109872,2.778195,5
4.422068,2.082341,0
-2.498599,3.960695,1
-1.508344,4.099077,1
0.294288,-0.135142,3
-0.000373,1.127965,8
-0.79204,-0.064744,4
-1.47183,1.571851,9
-0.844548,1.097542,4
-0.398273,2.76895,5
-1.772826,4.293428,1
-0.195982,1.19256,8
1.01325,1.869145,6
0.310346,1.35365,8
-1.459217,1.984926,9
5.167968,1.180167,0
-3.577582,-0.655334,1
1.048248,-0.687256,2
0.503197,-0.968661,3
-1.152024,-1.911042,4
0.373833,0.136941,5
3.020899,-2.480809,6
-2.17572,-0.834947,7
-0.355924,0.218975,8
-1.078974,-3.023406,9
4.11944,0.371823,0
-3.591322,1.605596,1
1.243439,-0.658985,2
0.409296,-1.073075,3
-0.747136,-3.28027,4
0.394793,0.045063,5
1.936253,0.150817,6
-1.979059,-1.279277,7
-0.244626,1.016649,8
-1.011136,-4.178255,9
6.147475,0.883995,0
-3.870465,1.086934,1
1.271446,-0.669476,2
0.380843,-1.008352,3
-0.957689,-2.372335,4
-2.046578,-0.489517,7
-0.837454,2.127069,8
-2.216591,-0.170574,9
-1.686828,-2.779323,7
-2.917969,0.676278,1
0.613377,-0.234619,5
2.564406,0.26302,6
1.212848,-0.585273,2
0.348134,-0.404217,5
-0.661494,-2.912607,4
-0.185806,0.507495,8
-3.38367,1.585813,1
-1.871443,-2.008657,7
-2.478055,1.299938,1
-0.217885,-0.641008,8
0.496919,-0.570443,3
-0.2038,0.848652,8
-1.590773,-0.598676,7
-2.776354,2.437534,1
-1.895757,-0.849921,7
-1.845261,-1.319577,7
5.451529,1.513803,0
-2.416873,1.313209,1
-1.319712,-0.075939,4
-0.904099,-1.728609,4
-0.948134,-1.532419,4
-0.918909,-0.275015,4
0.523876,-2.863865,4
-0.964277,-2.104054,9
-1.749301,0.402451,7
1.223118,-0.368411,2
3.584453,-0.623103,6
0.42078,1.009133,5
-0.886541,-2.667568,4
0.36052,-1.245374,3
-0.190691,-0.099828,8
-1.724221,-1.873048,7
-0.690626,-2.731723,9
2.817943,1.108262,0
1.826663,-0.70196,6
-0.874128,-0.020392,4
3.800219,-0.624044,6
0.614772,-0.070102,3
-1.902905,-0.028559,7
4.517777,1.653496,0
-2.230057,3.321961,1
0.817201,-2.749055,4
-0.459064,1.601779,8
-0.168449,1.131901,8
-3.903323,0.240869,1
1.186141,-0.81127,2
-0.457397,-2.758861,9
0.704102,-0.476294,3
-3.200064,1.470889,1
-0.11031,-0.596965,8
-0.31501,-3.088206,4
1.10406,0.103809,2
-0.765675,-3.837479,9
-0.730696,-3.022921,9
1.503895,-0.183641,2
-0.837434,-2.12555,9
1.799464,-0.559466,6
5.310119,0.020241,0
0.36984,-0.305444,5
0.525947,-0.748504,3
0.460644,-1.16768,3
1.731946,-0.144496,6
0.403611,-0.71897,3
-3.519351,1.122777,1
1.416671,-0.763168,2
0.78451,0.227712,5
4.936868,-0.282562,0
0.313442,-0.816533,3
-1.5422,-2.50587,7
2.871976,-0.903246,6
-3.475472,0.67837,1
0.448431,-0.590926,5
0.461618,-0.704993,5
-0.564366,-2.359842,9
-1.173503,-1.945912,9
3.228652,1.47058,0
-2.012174,2.856321,1
0.882017,0.347072,2
0.447407,-0.007146,3
-0.974294,1.095666,4
-0.078153,2.417141,5
1.37717,1.664322,6
-1.518934,0.788647,7
0.332357,1.010992,8
-1.312757,-0.176361,9
4.886097,2.363901,0
-1.761851,3.551867,1
0.920901,0.500063,2
0.143945,0.522739,3
-0.898629,0.782473,4
-0.230157,1.917845,5
1.396486,2.391027,6
-1.460274,1.461913,7
-0.259361,0.955136,8
-1.422621,-0.335744,9
2.17945,2.321802,0
-1.991657,3.790036,1
1.046523,0.779612,2
0.282129,0.359746,3
-0.633689,0.877231,4
0.158164,2.676512,5
1.323839,1.982614,6
-1.539942,0.621971,7
-0.184216,0.910111,8
-1.045867,0.364034,9
1.58269,1.424914,6
0.000164,0.770746,8
1.178465,0.408925,2
-0.028044,0.120167,3
-1.617942,2.077284,7
-1.192326,0.839141,4
1.358239,2.055069,6
-0.060529,1.71125,8
0.449802,2.661133,6
2.048304,1.634029,6
-0.18985,0.987216,8
2.500464,1.953441,0
-1.50176,3.513703,1
-1.471555,1.570156,7
-1.496037,3.406151,1
-1.43086,1.767257,7
0.295638,0.491272,3
0.359259,0.670711,5
1.474107,1.50003,0
0.972411,-0.006593,2
1.438217,-0.800123,2
0.630658,1.734097,0
1.406996,-0.581489,2
0.318816,1.919187,5
-0.932798,1.013986,4
-1.612842,3.731117,1
0.176973,1.451164,5
-1.423268,4.283597,1
1.244296,-0.437218,2
0.03151,0.428817,3
-0.751679,1.054199,4
-0.4089,2.072893,8
0.263825,0.724791,3
0.509974,1.319784,3
1.532606,2.370666,6
0.103728,1.724513,5
-1.291294,1.555067,9
-1.179256,2.414429,9
0.4058,0.865592,3
-0.27926,1.068955,8
-1.796079,3.540743,1
0.335319,0.342141,3
-1.286674,2.000537,7
-1.307563,1.454034,9
0.382948,0.531378,3
-0.987754,0.87172,4
-1.515331,3.424987,1
-1.433041,2.066266,7
0.378659,0.617752,3
-1.001884,2.227958,9
1.263257,2.468362,6
-1.547259,0.374698,7
-1.054719,-0.09504,4
-1.185232,0.279701,9
-0.515229,0.141491,7
3.397288,2.287285,0
-1.352637,0.401194,9
1.638211,1.564742,6
3.326405,3.003335,0
0.986591,2.250117,6
-2.104715,4.443071,1
3.157713,1.964659,0
-0.048138,0.293688,5
-0.229629,1.190693,8
0.410403,0.875604,5
3.802098,2.451512,0
-1.749058,4.488339,1
5.340417,1.911933,0
-1.236187,0.191909,9
-0.687156,0.36091,4
-0.043701,3.510858,5
-1.243008,1.632275,9
-1.350488,2.529088,7
-1.618684,3.953707,1
-1.162911,1.384284,9
1.307364,2.395329,6
-0.338221,1.528698,8
-1.339063,1.110295,9
1.478902,-0.577259,2
-0.328575,1.234109,8
-0.116459,2.408285,5
3.66663,-0.677289,0
-3.079966,0.934474,1
1.03973,-0.76657,2
-0.108537,-0.658227,3
-0.794703,-1.898809,4
-0.337556,1.048584,5
2.292042,-1.192994,6
-1.710463,-0.654127,7
0.55881,0.711103,8
-0.301797,-1.166607,9
4.060729,0.728168,0
-2.304706,0.662103,1
0.720401,0.155547,2
0.268035,0.109733,3
0.56206,-2.106696,4
-0.784514,2.452718,5
2.606962,-1.960658,6
-1.727835,0.123678,7
0.948648,-0.57689,8
-0.077919,-4.148019,9
2.92155,0.277144,0
-2.128768,2.478385,1
1.047034,-0.031062,2
0.435506,0.424304,3
-0.931338,0.234631,4
-0.290833,-2.701491,9
2.733537,0.305022,0
-0.302986,0.550659,5
1.947078,-0.199167,6
-0.12281,0.438205,8
0.274488,0.222105,3
-0.154465,-0.314004,9
3.21828,-0.31473,0
0.753546,0.10743,2
0.187949,0.382008,3
0.18751,0.009137,3
0.315792,-0.346055,3
0.309439,-0.035581,9
-0.828905,0.786312,5
1.990298,-0.379576,6
-0.567207,-0.975735,4
-0.909177,-0.803504,4
0.86051,-0.385976,2
-0.029766,1.912377,5
-0.829726,0.093542,4
0.12587,0.172015,3
-0.10443,-4.429935,9
1.452395,-0.218119,6
0.312909,-0.089687,8
-1.605464,0.565986,7
-0.112364,-1.797522,9
-3.209599,1.607507,1
-0.537146,2.590168,5
1.413912,0.113778,2
2.625501,-0.816194,6
0.408786,0.037587,3
-0.995786,-1.807262,4
-1.05368,-1.285855,4
-2.359821,0.796896,1
2.988525,-2.076715,6
-1.040555,-0.352382,4
0.120233,-0.057875,9
1.861171,-0.118157,6
-0.049338,0.433924,5
-1.582356,2.87136,1
0.82283,-0.748346,2
2.227434,-0.916651,6
1.945248,0.914512,6
-1.669717,0.883209,7
0.313175,-0.719613,8
-0.152095,0.063222,8
-3.297194,0.731641,1
0.278869,-0.380823,8
0.213247,-0.160509,3
-1.588986,1.14376,7
-2.589613,2.015867,1
1.040156,-0.088008,2
-1.733502,0.322954,7
5.665821,0.575118,0
-1.711024,0.149712,7
0.043142,2.779672,5
3.902638,0.284028,0
3.670407,0.507526,0
-2.283831,2.796759,1
-0.191742,2.248058,5
4.542489,1.988667,0
4.442817,0.71855,0
-0.471679,-1.4956,4
0.585881,0.388544,8
0.363565,0.417101,3
-2.437891,1.662796,1
0.519705,0.245767,8
0.928982,-0.212863,2
0.06408,-0.251729,9
0.175224,0.002598,9
-0.962596,2.562838,5
1.270555,-0.1824,2
2.341203,-1.02587,6
-0.738828,-0.511153,4
0.478741,-0.58819,8
1.493044,-0.560791,2
-0.177223,0.651116,5
-1.218884,-1.139324,4
-2.571304,2.121195,1
-1.619224,0.328303,7
-2.637605,1.734524,1
-0.633448,0.138005,4
0.572909,0.353498,3
-0.09307,-1.47743,9
-1.862372,-1.073444,7
-2.536196,2.756776,1
1.303951,-0.575118,2
2.076409,-1.099004,6
4.182681,1.212241,0
-1.733931,0.206433,7
0.403789,0.633151,3
3.561767,0.84789,0
-2.782634,1.788279,1
1.344047,-0.496391,2
0.934184,-0.957486,3
-0.846254,-1.626006,4
-1.742137,-1.046911,7
-0.257001,0.205369,8
-1.191083,-0.109723,9
2.989624,0.813421,0
-3.993286,1.803191,1
1.311846,-0.205728,2
0.765519,-0.330835,3
-1.137812,-0.834454,4
0.232746,2.171159,5
1.225354,1.53781,6
-1.81713,0.024954,7
-0.109463,0.600268,8
-1.04688,-1.160156,9
4.539657,1.635867,0
-2.968515,3.149759,1
1.042381,-0.45255,2
0.737128,-0.26789,3
-1.094298,-0.784135,4
0.307557,0.821913,5
1.417939,1.444549,6
-1.753584,-0.409529,7
-0.528249,0.616341,8
-0.796329,-0.282027,9
-1.789617,-1.903722,7
3.025706,0.304179,0
1.514959,0.638436,6
2.952456,0.651867,0
-1.660326,1.062052,7
0.674474,0.050551,3
-1.919061,-0.472781,7
0.609915,-0.144367,3
-1.771116,-0.423826,7
-0.710763,-1.399044,9
-1.492113,1.609771,7
-0.873854,-0.987944,4
3.152784,-0.182566,0
1.284461,-0.728353,2
1.425787,1.00499,6
0.674246,0.85395,5
0.829937,0.690531,6
0.952078,0.80613,5
0.654643,0.766248,2
-0.876688,-2.676587,9
0.362849,1.567754,5
0.526922,-0.718788,3
-0.744951,-0.944421,9
-0.442071,0.712631,8
0.689459,-0.563745,3
-0.987871,0.169564,4
2.971828,1.078714,0
0.093715,2.869275,5
-0.629804,-0.220394,4
1.213473,1.61614,6
0.494562,0.736535,3
-1.155153,0.306508,4
-0.153143,-0.138373,8
1.554541,1.37656,0
0.986011,1.997095,6
-0.727318,-1.564157,4
-0.415306,0.276631,8
-3.498838,1.917054,1
0.485479,-0.648271,3
-0.761611,-1.779086,4
1.406562,-0.685243,0
-3.246453,3.058892,1
-1.238113,-0.2951,9
1.362201,-0.113546,2
0.378537,-0.241302,3
-1.823214,-1.651,7
-0.898124,-1.747305,9
-2.184417,3.130268,1
1.438288,-1.370404,2
0.657937,1.097961,5
-2.807874,0.682873,1
-1.910363,-1.333007,7
1.456333,-0.559217,2
-0.391229,0.28475,8
-2.000297,-2.209031,7
2.526947,0.82929,0
-3.631781,2.108112,1
-0.087159,-3.023907,9
1.964983,0.76048,6
-0.866024,-1.05919,4
-2.481594,2.695505,1
1.332454,0.204912,2
0.671186,0.066268,3
-0.729469,-0.143818,7
0.944918,1.359446,0
1.338931,-1.159568,2
-3.131397,3.192017,1
0.602725,-0.653682,3
-3.374407,2.050609,1
-2.071349,-0.330812,7
1.481981,-0.760467,2
-3.229786,3.813899,1
1.323678,0.46824,6
-0.165176,-0.368183,8
3.099879,0.684374,0
-0.478133,0.545066,8
-0.274127,-1.796047,9
-3.136118,2.546351,1
1.555494,0.838375,6
0.412475,1.077004,0
-3.645588,1.844523,1
1.032016,-1.059598,2
0.248978,0.245376,3
-0.39434,0.413564,4
0.218101,0.484219,5
1.449167,0.788619,6
-1.781277,-0.475047,7
-0.330077,0.260387,8
-1.285037,-0.416399,9
1.168157,1.325267,0
-3.810242,2.315779,1
0.817988,-1.251733,2
0.23303,0.219347,3
-0.906257,0.099648,4
-1.821678,0.830953,7
-0.822888,1.244995,8
-1.334098,-0.61699,9
2.294851,1.862045,0
-2.50511,2.618047,1
0.810964,0.065732,2
0.334349,0.156111,3
-0.734467,-0.71816,4
0.132584,0.163762,5
1.154285,1.424306,6
-1.586957,-0.449645,7
-0.257128,0.997137,8
-0.304104,1.093961,6
-1.030305,-0.404803,4
0.79733,-0.8542,2
1.318426,1.245918,6
-1.071617,0.925274,4
-1.980314,0.203905,7
0.142639,0.196636,5
0.218854,0.71987,5
-0.840215,0.089775,4
-1.991417,0.156573,7
-0.488948,0.459409,8
-1.285202,-1.299397,9
1.127744,-0.955547,2
-1.502549,-0.654406,9
0.059986,-0.378825,3
-1.163721,-0.959576,9
0.330273,-0.58478,3
-0.531531,0.105878,8
1.205221,-1.265539,2
1.919966,1.442077,0
-0.198415,-0.129968,5
1.880417,1.478465,0
-2.775147,0.341443,7
0.23527,1.287015,0
-0.984354,-0.175128,4
0.040307,-0.308437,2
1.386064,0.755386,6
0.139437,0.339275,5
-0.017906,0.060073,3
-0.070697,-0.0966,5
0.242857,0.278612,3
-0.513826,0.918923,8
1.868574,1.567013,0
1.980682,1.22117,0
-0.069966,-0.749686,3
-0.926562,0.415105,4
-3.128561,2.005951,1
0.177324,0.410422,5
0.219903,-0.066711,3
2.298698,1.390989,0
-0.211626,0.258062,8
0.315602,-0.474717,3
2.540337,1.288382,0
1.28754,1.281603,6
0.751852,-1.33163,2
-1.645225,-1.038444,7
-2.925453,2.272475,1
-3.488696,1.663823,1
-0.330426,0.81758,8
-3.270434,3.046047,1
-1.600244,-1.038502,7
-3.141795,2.672716,1
0.283062,-0.195128,3
-0.347117,0.909034,8
-1.309126,-0.708001,9
-2.011388,-0.296517,7
1.339165,0.976993,6
-1.858042,-0.458442,7
-1.095898,-0.579353,4
-2.43341,2.300723,1
1.712165,0.791519,6
-1.766193,0.241867,7
0.329872,0.521801,5
-3.071749,2.174224,1
-1.672755,-0.991511,7
-3.140732,2.269891,1
-0.943854,0.13659,9
-0.29615,0.761907,8
0.93742,1.286876,0
1.202358,1.513895,6
-1.188809,-0.925285,9
-1.309207,0.244901,4
-1.166654,-0.305754,9
-1.187314,-0.511457,9
0.302091,0.531909,3
-1.298749,-0.798469,7
-2.937248,3.504146,1
-1.330658,-0.46395,9
1.425063,-1.179051,2
1.160066,-0.576005,2
-0.131339,-0.410464,5
0.124649,0.000556,3
-1.718671,0.041989,7
-0.546102,0.402715,8
1.070592,-0.266476,2
0.367383,-0.442827,3
-1.180358,-1.348452,4
0.0976,0.66527,5
1.888922,0.241005,6
-1.758986,-0.879834,7
-0.328958,0.499681,8
-1.419898,0.266914,9
4.348119,0.04983,0
-3.292973,3.058684,1
0.9159,-0.017818,2
0.303605,-0.376449,3
-1.227569,-0.322917,4
0.084873,-0.287094,5
1.729572,-0.586845,6
-1.855522,0.316736,7
5.169416,1.753556,0
-2.648821,3.665317,1
1.100634,-0.521664,2
0.332492,-0.052803,3
-1.075169,-0.26344,4
0.03287,0.163941,5
2.862731,0.259577,6
-1.778573,0.690248,7
-0.792946,1.980031,8
-1.336692,1.263467,9
-0.043974,0.363743,8
-3.215302,2.059049,1
2.496719,0.749275,0
0.41466,-0.503741,5
0.355771,-0.60467,5
-3.226108,2.683298,1
-1.337095,0.013978,9
4.395301,-0.025465,0
-0.87655,-0.019929,4
-2.177996,3.813972,1
-0.948905,-0.956689,9
0.382598,0.477616,3
-0.275291,1.472034,8
-0.815669,-0.56307,4
-1.738386,0.728196,7
-1.688051,-0.674258,7
-0.110352,1.327143,8
0.50949,0.628225,5
3.191681,1.158968,0
1.366843,1.475174,6
0.409343,0.437536,5
0.422678,0.820999,5
0.360692,0.19977,3
0.461138,0.427054,3
0.227341,-0.434128,3
-1.218075,-0.208297,9
-0.24065,0.967351,8
-2.936045,3.132859,1
-0.97477,-0.21237,4
3.234809,1.117407,0
1.979433,0.716769,6
-2.205302,4.258233,1
2.345768,1.701389,0
4.991409,0.103904,0
1.618901,1.718045,6
1.345398,0.686996,2
-1.745028,3.901879,1
-2.064748,4.094394,1
0.393668,0.618398,3
0.388464,-2.53769,2
0.088304,1.572335,8
-0.769459,2.39185,8
-1.506108,1.318514,7
-0.260822,1.024625,8
-0.981621,0.198497,4
2.400936,-0.261201,6
5.198372,0.950003,0
1.186992,-1.609215,2
4.119654,0.803622,0
0.288114,0.206393,3
1.774322,0.597407,6
-0.918825,2.77348,8
-1.425823,0.93097,7
-2.373307,4.088637,1
0.107606,1.922653,5
-1.076633,-0.573191,9
-1.238137,1.157212,9
0.116377,1.111656,3
1.165338,0.204542,2
-0.688809,-0.233343,4
-1.24489,-0.313629,9
-0.454998,-0.455397,4
1.620847,-0.039285,6
0.776425,1.29572,5
0.809263,0.69884,3
2.61382,-0.347553,2
0.508075,1.288845,5
0.240206,0.707355,5
-1.380759,1.348097,9
-0.918521,1.826232,4
-1.612075,3.643567,1
1.436378,1.249483,6
0.146897,1.099671,5
4.328938,-1.25017,0
-3.196045,0.321921,1
1.329097,-0.996074,2
0.240709,-1.487135,3
0.530737,-1.884931,4
0.52561,-0.521756,5
1.790871,0.237412,6
-2.234441,-3.461126,7
0.165579,0.045289,8
-1.061803,-2.234872,9
4.613847,-0.887501,0
-3.018515,0.569786,1
1.301643,-1.463007,2
-0.14976,-1.052136,3
0.388952,-3.491269,4
0.403381,-0.580479,5
1.649937,0.78461,6
-1.646812,-2.711114,7
-0.020334,0.242207,8
-1.345238,-1.939724,9
4.134092,-1.302989,0
-3.25719,0.96436,1
1.413221,-1.42402,2
-0.444678,-0.26583,3
0.256378,-2.495982,4
0.2421,-0.208045,5
1.27211,1.118907,6
-1.695782,-3.189003,7
0.253542,-0.064131,8
-1.442593,-1.31127,9
1.957775,-0.118865,6
-0.67244,-2.686422,4
1.117288,-0.654338,2
1.359975,0.557514,6
-0.613127,-3.082069,4
-2.090946,-2.654841,7
0.504569,-1.139455,5
0.496109,-0.796836,5
-0.567444,-1.46382,4
-2.023408,-2.949581,7
-0.128196,-0.868171,8
-1.500034,-1.582141,9
1.394387,-1.275785,2
-1.415482,-1.987259,9
0.444771,-0.698559,3
-1.544144,-2.020664,9
0.072427,-1.625157,3
-0.0325,-1.092558,8
1.411756,-0.837727,2
5.739279,-0.128803,0
-1.113383,-2.674309,9
-0.063407,-0.552487,8
5.018673,-0.784839,0
0.393546,-0.82983,5
1.490085,0.685703,6
4.329374,-0.198728,0
-4.000786,0.043748,1
3.977397,-0.149052,0
